time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,trace,max_rank,mean_rank
206.0,0.2910551844993699,0.19438305673282077,0.15944096779721664,0.15958764037182224,0.19553352318601508,1.0000003725319666,26,16.0
207.0,0.2975808716601624,0.1956849590662166,0.15467705034620519,0.15509428281411552,0.19696321051231735,1.0000003743437371,26,16.0
208.0,0.30302169471771806,0.1971778783031605,0.15024991712381844,0.15102494159900293,0.19852594446720756,1.0000003761556275,26,16.0
209.0,0.30745237644152384,0.19894139713596673,0.14615462506411664,0.14716691647377164,0.20028506290761092,1.000000377967711,26,16.0
210.0,0.31075023972076743,0.2009254246003538,0.14239643854826992,0.14372464602052412,0.20220363094537858,1.0000003797800134,26,16.0
211.0,0.3128790651617161,0.2030679364448726,0.1391964264088348,0.14059535266563092,0.2042616009668255,1.0000003815926026,26,16.055555555555557
212.0,0.31369054686370745,0.2051776523640514,0.1365960142085169,0.13810115109638282,0.20643501891827393,1.0000003833956526,26,15.833333333333334
213.0,0.31365302957825886,0.207246159347146,0.1344758698565677,0.13604992429611085,0.2085754021760227,1.0000003851988284,26,15.833333333333334
214.0,0.31283472560087044,0.20917651675984583,0.13286330624574352,0.13449891248689352,0.21062692596397406,1.0000003870020464,26,15.833333333333334
215.0,0.31125689903385534,0.21095281601372018,0.13177310042079407,0.13347034829150065,0.212547225100622,1.0000003888052127,26,15.777777777777779
216.0,0.309022769686154,0.21249510951493808,0.13120917401710627,0.13296516260717717,0.2143081748382085,1.000000390608306,26,15.722222222222221
217.0,0.3062077740712852,0.21381533393893745,0.13117281901763356,0.1329796890972529,0.21582477634143668,1.0000003924112661,26,15.666666666666666
218.0,0.3028610119235281,0.2148531760018282,0.1316942416409585,0.13354692023152007,0.2170450444715082,1.0000003942140638,26,15.666666666666666
219.0,0.29904609647980945,0.2155760691917711,0.13275799365507615,0.1346667956496254,0.21795344109568973,1.0000003960166917,26,15.666666666666666
220.0,0.2948494263323539,0.21596280350539268,0.13434533165774995,0.1363109857177736,0.21853185066115965,1.000000397819151,26,15.666666666666666
221.0,0.2903028642431567,0.21600755113476683,0.13647166469818722,0.13850780628894513,0.21871051331167587,1.0000003996214542,26,15.666666666666666
222.0,0.28550460744670936,0.2156769073538437,0.13910161218898942,0.1412097264146006,0.21850754807476475,1.0000004014236288,26,15.666666666666666
223.0,0.2804634934310267,0.21498151748104913,0.14223585170852396,0.14442710832664207,0.2178924323337519,1.0000004032257148,26,15.666666666666666
224.0,0.2752662552959942,0.21390172482665826,0.1458315114613599,0.14811698824543604,0.21688392525360442,1.0000004050277744,26,15.666666666666666
225.0,0.26994381608529405,0.21248647059213613,0.14987040867869245,0.15224354569588616,0.2154561658331375,1.0000004068298682,26,15.666666666666666
226.0,0.26452290651497873,0.21076779674602766,0.15429203477087566,0.1567518158513673,0.21366585480411776,1.0000004086320857,26,15.666666666666666
227.0,0.2590406083073707,0.2087392719387544,0.15907348697088802,0.16161816958077135,0.2115288736919708,1.000000410434476,26,15.666666666666666
228.0,0.25350118621025297,0.20659306216286014,0.16402463417502436,0.16666342499346906,0.20921810476044944,1.0000004122467783,26,15.833333333333334
229.0,0.24795030953397326,0.20416290281889518,0.16930155636034153,0.17195229742699727,0.20663334797446345,1.0000004140593917,26,15.833333333333334
230.0,0.24231558316345986,0.2015489634522451,0.17481614231086032,0.17754271547435582,0.2037770115267145,1.0000004158723568,26,15.833333333333334
231.0,0.23666828393808084,0.19872532224951556,0.180594216170399,0.1832794599837142,0.20073313539927706,1.0000004176857062,26,15.833333333333334
232.0,0.23106454509739982,0.19578172568507365,0.18645756532581703,0.18915160323446495,0.19754498021198041,1.0000004194994547,26,15.833333333333334
233.0,0.22536433471443337,0.1928444592475029,0.1923978418655936,0.1951211483065958,0.19427263723473767,1.0000004213135834,26,15.833333333333334
234.0,0.21970047822961028,0.18985648959915313,0.19842685021073617,0.20102172908055396,0.19099487606329155,1.0000004231280677,26,15.833333333333334
235.0,0.21391021442928568,0.18695830869522975,0.20441417635876663,0.2069454596897076,0.18777226582512613,1.0000004249428371,26,15.833333333333334
236.0,0.20821162134643065,0.18415374445040136,0.21029577215127662,0.21269825899459907,0.18464102987039666,1.0000004267578255,26,15.88888888888889
237.0,0.20242111711029231,0.1814967613560174,0.2160085900580245,0.2183903312391107,0.1816836288648608,1.0000004285730266,26,15.944444444444445
238.0,0.19658687502160818,0.1790739987242246,0.22155457478005974,0.22384962499221348,0.17893535692538381,1.000000430388213,26,16.0
239.0,0.19085521497614574,0.17690744293743302,0.2267170650261947,0.22900077868197125,0.17651993063684318,1.000000432203308,26,16.0
240.0,0.18519181386779376,0.17498695130149086,0.2316762280631961,0.23385073925111347,0.17429470158988977,1.0000004340182045,26,16.0
241.0,0.17964567804004647,0.17327944210684726,0.23636508671161285,0.2384034496344031,0.17230677939516814,1.0000004358327974,26,16.0
242.0,0.17436270331284323,0.17198748482974083,0.24051481179839823,0.24246311260233225,0.17067232514915723,1.0000004376371932,26,15.833333333333334
243.0,0.16934928264179797,0.17094666369070746,0.24428959598769562,0.24613246822363277,0.1692824289526143,1.0000004394411703,26,15.833333333333334
244.0,0.1646554062510388,0.17011708259795716,0.2476943172093356,0.24940943217728062,0.16812420306437148,1.0000004412447037,26,15.833333333333334
245.0,0.16028919254367552,0.1694805743300194,0.25073099577265157,0.2523035354472573,0.16719614500946156,1.0000004430477871,26,15.833333333333334
246.0,0.15633287314132255,0.16903117060502387,0.25337996293100085,0.2547892249147642,0.16646721331359426,1.0000004448504263,26,15.833333333333334
247.0,0.1528315403322828,0.16874235889745115,0.2556406783887722,0.256862286703288,0.1659235823861585,1.0000004466526735,26,15.833333333333334
248.0,0.1497936310896098,0.16860180655617948,0.2575252339530541,0.25852449020928586,0.16555528670171252,1.0000004484545606,26,15.833333333333334
249.0,0.14731372035432969,0.16857530948432045,0.2590119966833204,0.2597623159418561,0.16533710784760638,1.0000004502561546,26,15.833333333333334
250.0,0.1453538431353007,0.16865442260264502,0.26010828442487777,0.26059719797172537,0.16528670397823528,1.0000004520575059,26,15.833333333333334
251.0,0.1439788996509741,0.16885607540738207,0.2608077425578848,0.2610078020942064,0.16534993420352614,1.0000004538586937,26,15.833333333333334
252.0,0.14321060819607734,0.16915271763216025,0.261097672683402,0.26101083792867336,0.16552861927477477,1.0000004556598088,26,15.833333333333334
253.0,0.1430258067535974,0.1695424804194033,0.26100295054325096,0.26062713453316366,0.16580208526677098,1.000000457460908,26,15.833333333333334
254.0,0.1434192899570823,0.17000283566856733,0.2605149668087705,0.2598664883991429,0.16619687848377224,1.0000004592620553,26,15.833333333333334
255.0,0.14439011000476487,0.17053870891757192,0.2596384591562322,0.25874245272954277,0.16669073031048715,1.0000004610633195,26,15.833333333333334
256.0,0.1459216965312632,0.17116020535200488,0.25837961565597595,0.25726202999019115,0.16727691539057388,1.000000462864728,26,15.833333333333334
257.0,0.14799717088586983,0.17186177034269437,0.25674648407744244,0.2554463688878826,0.16794867052771628,1.0000004646663265,26,15.833333333333334
258.0,0.15055814329193126,0.172641737395142,0.2547565620000951,0.25331352493783715,0.16873049889840078,1.0000004664681286,26,15.833333333333334
259.0,0.15358949482024195,0.17350926299191038,0.25241315833216765,0.2508860816511577,0.1696024705299201,1.00000046827012,26,15.833333333333334
260.0,0.15707718899892012,0.17445942765595998,0.24972735670045684,0.24816289679149,0.1705735999807969,1.0000004700723446,26,15.833333333333334
261.0,0.16094356820772618,0.17549893533790792,0.24673909017673734,0.24518046579003858,0.17163841241763442,1.0000004718747626,26,15.833333333333334
262.0,0.16513238560027937,0.17662398932257328,0.2434584650620895,0.24196916476593133,0.17281646898177816,1.0000004736773724,26,15.833333333333334
263.0,0.16961752134645683,0.1778325651924397,0.23991510194647214,0.23852894020478232,0.1741063468452777,1.0000004754801481,26,15.833333333333334
264.0,0.17435801785204172,0.1791446482725632,0.236124204274768,0.23489061757093985,0.17548298936803072,1.000000477283066,26,15.833333333333334
265.0,0.17928247835542976,0.18055009744970116,0.2321235175541282,0.23106376764285347,0.1769806181392556,1.0000004790860872,26,15.833333333333334
266.0,0.18435490049426598,0.18203197346580025,0.22794935862576787,0.2270892942040619,0.17857495415457939,1.0000004808891954,26,15.833333333333334
267.0,0.1895061956359418,0.18359782638817437,0.22363535048677713,0.22299165678654975,0.1802694534501908,1.0000004826923536,26,15.833333333333334
268.0,0.1947255662310261,0.18522873752420888,0.21920425976797706,0.21878433640080894,0.18205758462678814,1.000000484495529,26,15.833333333333334
269.0,0.1999378407502368,0.18692356697500814,0.21469248858172615,0.2145056381993858,0.18394095184761966,1.0000004862986982,26,15.833333333333334
270.0,0.20511343490883083,0.18865495212432384,0.21015850725906676,0.21018172741978144,0.18589186644511374,1.0000004881018367,26,15.833333333333334
271.0,0.2102397284558219,0.19043508681496274,0.2055953331972578,0.20583383140297906,0.18789651008918276,1.000000489904924,26,15.833333333333334
272.0,0.21526775905991088,0.19221929661053405,0.20106735672938555,0.20150629733958772,0.18993978202381442,1.0000004917079535,26,15.833333333333334
273.0,0.22016728637043154,0.19399159708494046,0.19660513425452458,0.1972315074294929,0.19200496842678422,1.0000004935108948,26,15.833333333333334
274.0,0.22492644817918175,0.19574185366382799,0.19222851020160922,0.19304034319210336,0.19406334013230336,1.0000004953137467,26,15.833333333333334
275.0,0.22949623480791828,0.19744109625247774,0.18799045610835383,0.18897455861547294,0.19609815138754924,1.0000004971164909,26,15.833333333333334
276.0,0.23389084501322627,0.19907856046691808,0.1839020911781073,0.18504859083525085,0.19808041148091002,1.0000004989191327,26,15.833333333333334
277.0,0.23807280727842997,0.20063391160280378,0.179999648261736,0.1813015088520844,0.1999926247818816,1.000000500721655,26,15.833333333333334
278.0,0.24200554557648185,0.20210222533471428,0.17631794012236426,0.17777111109154448,0.2018036804542374,1.0000005025240641,26,15.833333333333334
279.0,0.24568568394272552,0.20343874805563134,0.17288315409387858,0.17449105988953253,0.20350185839985901,1.0000005043263465,26,15.833333333333334
280.0,0.24912058823845645,0.2046552805541376,0.16969756749112633,0.17146467081100863,0.20506239908906293,1.000000506128511,26,15.833333333333334
281.0,0.2522729527743427,0.20572326696154636,0.16680161379156205,0.16873177315021134,0.20647090130817944,1.000000507930562,26,15.833333333333334
282.0,0.2551123793854089,0.20663840540774023,0.16422390189886574,0.16631240925251722,0.20771341384325398,1.000000509732506,26,15.833333333333334
283.0,0.25764193911347777,0.2073892297300197,0.16196367996143837,0.1642237293971511,0.20878193338752452,1.0000005115343311,26,15.833333333333334
284.0,0.2598271952271061,0.20796457830887616,0.1600466502171346,0.1624864154072606,0.20967567423096534,1.0000005133360605,26,15.833333333333334
285.0,0.26166484203715024,0.20839402514426691,0.15847362835183662,0.16109403954282822,0.21037398011688796,1.0000005151376898,26,15.833333333333334
286.0,0.2631401790555674,0.2086563028345873,0.15725765277811954,0.16006218892219368,0.2108841934040361,1.0000005169392243,26,15.833333333333334
287.0,0.2642587622917715,0.20875176668380327,0.15639040157473785,0.15938469823809506,0.21121489000754629,1.0000005187406744,26,15.833333333333334
288.0,0.2649733058735831,0.2086905759314164,0.1559033615857549,0.1590745986753442,0.21135867853123572,1.0000005205420548,26,15.833333333333334
289.0,0.2653164900307085,0.20847751889447838,0.15576214225872587,0.15911552015365474,0.21132885106108187,1.0000005223433708,26,15.833333333333334
290.0,0.2652663549548873,0.20813281032763434,0.15597736939011425,0.15950126910630064,0.21112272042097394,1.0000005241446315,26,15.833333333333334
291.0,0.2648256154622051,0.2076703944483906,0.15652785623043888,0.16021731095377792,0.21075934890632228,1.000000525945857,26,15.833333333333334
292.0,0.26399003598192755,0.20709667062688256,0.1574086045228282,0.16125018312376946,0.2102550335469307,1.0000005277470587,26,15.833333333333334
293.0,0.26276940706446905,0.20642781498476262,0.15861407684757803,0.16258449763799507,0.20960473306871616,1.000000529548242,26,15.833333333333334
294.0,0.2611776831571868,0.20567001563659884,0.16011474389302166,0.16420033906339268,0.20883774965450713,1.0000005313494276,26,15.833333333333334
295.0,0.2592093416929032,0.20483964392035692,0.16189925886915305,0.1660855501358097,0.20796673858768874,1.0000005331506316,26,15.833333333333334
296.0,0.25687742114880846,0.2039644982574004,0.16396206381636302,0.1682121921058066,0.20698435967878062,1.0000005349518801,26,15.833333333333334
297.0,0.2542024402819025,0.20302581619861085,0.16627607124748642,0.1705687700034755,0.20592743907697822,1.0000005367531761,26,15.833333333333334
298.0,0.25121288149472054,0.20204471655704956,0.1688239268463008,0.17312401307299272,0.20479500063873754,1.0000005385545228,26,15.833333333333334
299.0,0.247921242891661,0.20102609761113438,0.1715756842619507,0.1758591391559492,0.20361837649051417,1.0000005403559296,26,15.833333333333334
300.0,0.24434964704432388,0.1999954585504099,0.1745206779552035,0.17875328949733602,0.20238146916541105,1.0000005421574065,26,15.833333333333334
301.0,0.24050993934502973,0.1989538976893983,0.17764164286184783,0.18179176513242437,0.20110329898551116,1.000000543958931,26,15.833333333333334
302.0,0.23647738067785215,0.1979017548223076,0.1808943569864694,0.18493569319937556,0.19979136012980428,1.0000005457605294,26,15.833333333333334
303.0,0.23229030490852115,0.1968387245732304,0.18425783428113354,0.18815860454270253,0.1984550793118727,1.0000005475621798,26,15.833333333333334
304.0,0.22793376652910952,0.19578250862182622,0.18771544720784283,0.19145301546594204,0.1971158115944417,1.000000549363883,26,15.833333333333334
305.0,0.22348104704838026,0.194746668838881,0.19123251050454348,0.19478384037809435,0.19575648445101437,1.000000551165634,26,15.833333333333334
306.0,0.21894886211516174,0.1937184490463541,0.19479722502763228,0.19813985449673127,0.19439616233681464,1.0000005529674127,26,15.833333333333334
307.0,0.21438920963676725,0.19270118713706316,0.19837582039744683,0.2014914221428631,0.19304291551034675,1.0000005547692083,26,15.833333333333334
308.0,0.20986343250169054,0.19168640383560887,0.20193424946972513,0.20480340421672685,0.19171306660252657,1.0000005565709986,26,15.833333333333334
309.0,0.20537785995786753,0.1907160732273487,0.20546148446803844,0.20806737785672472,0.19037776291805836,1.0000005583727596,26,15.833333333333334
310.0,0.2009847802534137,0.18978431279404656,0.20891992648945215,0.21124442608935726,0.1890671146034933,1.000000560174484,26,15.833333333333334
311.0,0.19670646942748987,0.18888906038047357,0.21229442000234913,0.21433039066514545,0.1877802215559819,1.000000561976162,26,15.833333333333334
312.0,0.19259522248279654,0.1880376061853062,0.21554616409698976,0.21730260156114714,0.18651896950681854,1.0000005637777798,26,15.833333333333334
313.0,0.18866938776554965,0.18722430276630397,0.21865827795157677,0.22013851828854564,0.1853100788626183,1.0000005655793143,26,15.833333333333334
314.0,0.184971269305163,0.18646350723322444,0.22160613995578624,0.22281516722649636,0.1841444837153728,1.0000005673807633,26,15.833333333333334
315.0,0.1815068558573466,0.18575496057906132,0.22437609767465638,0.22532352962057164,0.18303912550575538,1.0000005691821123,26,15.833333333333334
316.0,0.1783164783810572,0.18510818893621908,0.22694980494978204,0.22763609149530178,0.1819900072762842,1.0000005709833644,26,15.833333333333334
317.0,0.17541179607192006,0.18451847848504477,0.22930574128977496,0.22974728072323694,0.18101727626980949,1.0000005727845054,26,15.833333333333334
318.0,0.1728337398009618,0.18400146232028708,0.23142001836676993,0.2316237554426432,0.18012159871016659,1.0000005745855487,26,15.833333333333334
319.0,0.17056839733967077,0.18356168779351897,0.2332859569393755,0.2332686141146771,0.17931592025453136,1.0000005763864943,26,15.833333333333334
320.0,0.16864243706808996,0.18319804280038327,0.23488662800562776,0.23466219204545177,0.17861127832306667,1.0000005781873398,26,15.833333333333334
321.0,0.16705328752533716,0.18290844389803845,0.23621780972233936,0.23580288530942783,0.17801815358823234,1.0000005799880973,26,15.833333333333334
322.0,0.16582035489855596,0.18270654333912567,0.2372597821668623,0.2366735190955927,0.17754038234391323,1.000000581788771,26,15.833333333333334
323.0,0.16493475921533945,0.18259634580481618,0.2380153686817159,0.23728054541230525,0.1771735645304802,1.0000005835893766,26,15.833333333333334
324.0,0.16440155719920665,0.18257818593844533,0.2384774244461284,0.2376137111740404,0.17692970668737185,1.0000005853899132,26,15.833333333333334
325.0,0.16421258044232293,0.18265622568500817,0.23865177386604888,0.23767462812304735,0.17680537912924676,1.0000005871903968,26,15.833333333333334
326.0,0.1643606278770156,0.18282535948974007,0.23853312543906188,0.23747369643143532,0.17680777980886928,1.0000005889908428,26,15.833333333333334
327.0,0.1648360338550616,0.18308298122574446,0.23813565675084888,0.2370112803189974,0.17693463869589016,1.0000005907912637,26,15.833333333333334
328.0,0.16561161118523648,0.18341987059914952,0.23746356744799377,0.23630715042802822,0.17719839298653053,1.000000592591659,26,15.833333333333334
329.0,0.16671669974834039,0.1838348035962127,0.2365239202256425,0.23534951156750197,0.17757565930963656,1.0000005943920571,26,15.833333333333334
330.0,0.16809748520839665,0.18433408458412534,0.23533287542331632,0.23416420641447205,0.17807194461741369,1.0000005961924445,26,15.833333333333334
331.0,0.169754265422295,0.18491122795725798,0.23388929464348449,0.23275776238030385,0.17868804764478702,1.0000005979928484,26,15.833333333333334
332.0,0.17168014881290922,0.18554717308236912,0.2322118509464425,0.2311497580722499,0.17941166893457844,1.0000005997932686,26,15.833333333333334
333.0,0.17383031379151573,0.1862382319506316,0.23033637669942983,0.22935745595772372,0.18023822324968528,1.0000006015937077,26,15.833333333333334
334.0,0.1761958554581713,0.18698043381475096,0.22826813701211526,0.22739620051591677,0.1811599766484885,1.000000603394164,26,15.833333333333334
335.0,0.17877671402002845,0.18776582673661468,0.22601555485416128,0.2252790182796729,0.18216349135943705,1.000000605194635,26,15.833333333333334
336.0,0.18153684051850458,0.18858705838730067,0.2236080489440997,0.22303386424603772,0.18323479495447853,1.0000006069951426,26,15.833333333333334
337.0,0.18445083086764946,0.18943007732694633,0.22106685701739143,0.22067626476894273,0.18437657887002204,1.0000006087956737,26,15.833333333333334
338.0,0.1875014680960348,0.1903019571760581,0.21841267181965157,0.21821788394381975,0.18556662961594275,1.000000610596227,26,15.833333333333334
339.0,0.19067492343152126,0.1911842157593833,0.21566148185179054,0.21568466089781504,0.18679533051156408,1.0000006123967968,26,15.833333333333334
340.0,0.1939341100831409,0.192081725846403,0.21284606262197928,0.21309341677684537,0.18804529892428748,1.0000006141973743,26,15.833333333333334
341.0,0.19727340600776688,0.1929785749808761,0.2099802827594733,0.21044585409348396,0.18932249821165553,1.0000006159979766,26,15.833333333333334
342.0,0.20063835324400345,0.19387149343614657,0.20709202010973082,0.20778140291108163,0.19061734815288917,1.0000006177985716,26,15.833333333333334
343.0,0.204012247312738,0.1947553386966886,0.2041958221441492,0.2051168288700476,0.19192038263081584,1.0000006195991589,26,15.833333333333334
344.0,0.20738428270260437,0.19561634555437207,0.2013239228447715,0.20246503845349687,0.19321103189975702,1.0000006213997223,26,15.833333333333334
345.0,0.21071904838194894,0.1964497750624664,0.19848648407420785,0.19985584533993309,0.1944894703969781,1.0000006232002543,26,15.833333333333334
346.0,0.213994978978111,0.19725928784901078,0.1957042989537943,0.19730107398124352,0.19574098529386255,1.0000006250007425,26,15.833333333333334
347.0,0.2171747327100784,0.19802929497677874,0.19300461849654332,0.1948390604607092,0.19695292021235813,1.0000006268011898,26,15.833333333333334
348.0,0.2202423495229404,0.19876575066431046,0.1903984677790404,0.19247549999256883,0.19811856069799094,1.0000006286015721,26,15.833333333333334
349.0,0.2231588897249742,0.1994696742247833,0.18791028688708167,0.19022552019210423,0.1992362594282282,1.0000006304018916,26,15.833333333333334
350.0,0.22592787721093757,0.200117275203978,0.18555089662017618,0.18811209055741204,0.20029249266492832,1.0000006322021537,26,15.833333333333334
351.0,0.22848646709600298,0.20071873321826245,0.18333925341028023,0.18615908039280474,0.2012970999402701,1.000000634002343,26,15.833333333333334
352.0,0.2308707750862031,0.20126531187663102,0.18128342145467147,0.1843715695466416,0.20220955789359113,1.000000635802459,26,15.833333333333334
353.0,0.2330273505505708,0.20177645378238876,0.17939418347249936,0.18274761711160262,0.2030550327407131,1.0000006376024952,26,15.833333333333334
354.0,0.23496423743037867,0.20222107968538058,0.17769764308300948,0.1813092105094642,0.2038084687495168,1.000000639402469,26,15.833333333333334
355.0,0.23666309712168082,0.2026019751765131,0.17618701474558357,0.1800550124927695,0.2044935417211122,1.000000641202378,26,15.833333333333334
356.0,0.23808195345240055,0.20291887702438918,0.17489659035107,0.1790106757841923,0.20509254644544958,1.0000006430022228,26,15.833333333333334
357.0,0.23924552849052944,0.20319112772427128,0.17381120497617816,0.17815980443990576,0.20559297922639794,1.0000006448020031,26,15.833333333333334
358.0,0.2401272778103988,0.20339374847733613,0.17295725350377855,0.1775199757284081,0.2060023911370766,1.0000006466017228,26,15.833333333333334
359.0,0.2407353144705708,0.20354401627782406,0.17231771960552433,0.1770734636464562,0.2063301344562858,1.0000006484013813,26,15.833333333333334
360.0,0.24106138582546074,0.2036318205860147,0.17190827644376155,0.1768367016053966,0.20656246579564075,1.000000650200997,26,15.833333333333334
361.0,0.24111878237225873,0.20366346782234993,0.17171860663438013,0.17679715193908566,0.2067026432877697,1.0000006520005655,26,15.833333333333334
362.0,0.24088680752316766,0.20362660747277567,0.17176865494539778,0.1769717314563839,0.2067468524576571,1.0000006538001034,26,15.833333333333334
363.0,0.2404367919088346,0.2035259039106097,0.17201598755071187,0.1773191490710201,0.2067028232136986,1.0000006555995966,26,15.833333333333334
364.0,0.2397274896292853,0.20336411096934703,0.17248144412189745,0.1778593800309352,0.20656823270287955,1.000000657399066,26,15.833333333333334
365.0,0.23876879710540105,0.20314666622334931,0.1731641653795165,0.17858915727084357,0.20633187327468774,1.0000006591985182,26,15.833333333333334
366.0,0.23759286925365639,0.20287307388493767,0.17403849065161991,0.17948263510313475,0.20601359215988296,1.0000006609979517,26,15.833333333333334
367.0,0.23619575517040148,0.2025536526408127,0.17509335163474735,0.18053994382889052,0.20561795957781562,1.0000006627973903,26,15.833333333333334
368.0,0.23459353798971402,0.20218930087795528,0.17633182694596056,0.18175564287363025,0.20513035596483387,1.0000006645968151,26,15.833333333333334
369.0,0.23280862422482942,0.20178158355244535,0.17774063623770464,0.18310372882020484,0.2045660936163232,1.00000066639623,26,15.833333333333334
370.0,0.23087710342080267,0.20131840274835258,0.17929090389257965,0.18458245768233983,0.20393180050686366,1.0000006681956601,26,15.833333333333334
371.0,0.2287801311633919,0.2008349443448376,0.18098215638691242,0.18617821133422474,0.20322522682100966,1.0000006699950954,26,15.833333333333334
372.0,0.22655397166134572,0.2003278341929678,0.18278403171657556,0.18787169131044312,0.2024631429684965,1.0000006717945493,26,15.833333333333334
373.0,0.22419615621188957,0.19978366542721207,0.18470666406561956,0.18966519343907431,0.20164899450549512,1.000000673594011,26,15.833333333333334
374.0,0.22174191310710292,0.19922099766825221,0.18672030681996477,0.19152279524870003,0.2007946626047314,1.000000675393473,26,15.833333333333334
375.0,0.21921992387204364,0.19864515157464957,0.18880357809409223,0.193436244527027,0.19989577918042029,1.0000006771929537,26,15.833333333333334
376.0,0.21661679737579748,0.19806917136542526,0.190952069605184,0.19539398521830695,0.1989686554829895,1.0000006789924247,26,15.833333333333334
377.0,0.21398261346130826,0.197484724395532,0.19314164416138124,0.19738137735444303,0.19801032147452616,1.0000006807919108,26,15.833333333333334
378.0,0.21131713486687748,0.19689444265177405,0.19535808484984057,0.19938350643512365,0.19704751384305658,1.0000006825913907,26,15.833333333333334
379.0,0.20864922075108983,0.19631612097211312,0.19758877034960612,0.20137895900524047,0.19606761336808934,1.0000006843908575,26,15.833333333333334
380.0,0.2060125211726329,0.1957459755621221,0.19980418488208163,0.2033565470952428,0.19508145753351125,1.0000006861903104,26,15.833333333333334
381.0,0.20341063104272805,0.19519049200005803,0.2019989179367822,0.20529803804993435,0.1941026090155201,1.0000006879897418,26,15.833333333333334
382.0,0.2008573680963335,0.19464354546930826,0.2041537395932871,0.20719603304143722,0.19315000364407617,1.0000006897891616,26,15.833333333333334
383.0,0.19838298026456253,0.19413219171339477,0.20625740723487984,0.20903324950033042,0.19219486293065496,1.0000006915885424,26,15.833333333333334
384.0,0.19599885952004162,0.19364557422816095,0.20828391508251934,0.2107988643771092,0.1912734802353379,1.0000006933878887,26,15.833333333333334
385.0,0.1937395498065654,0.19317277085261658,0.21022354411882044,0.21248084575393003,0.19038398471054432,1.0000006951871958,26,15.833333333333334
386.0,0.19157774491195212,0.19273683864023244,0.2120631771848737,0.2140732865669977,0.18954964973768548,1.000000696986464,26,15.833333333333334
387.0,0.18955472720758404,0.1923538697774786,0.21379023545314899,0.21555570785508904,0.18874615854765991,1.0000006987856813,26,15.833333333333334
388.0,0.18768155941949555,0.19200127743542011,0.2153999904316448,0.21692215041640578,0.18799572293716227,1.0000007005848472,26,15.833333333333334
389.0,0.18598127462762512,0.19169139121867954,0.2168684134107174,0.21816030386990426,0.18729931931232374,1.0000007023839719,26,15.833333333333334
390.0,0.18445695063924672,0.1914298359965996,0.2181869232017351,0.21926090865276932,0.18666608574798008,1.0000007041830496,26,15.833333333333334
391.0,0.18311463037764564,0.19121157236263692,0.2193500525295178,0.22022869206541928,0.18609575870213751,1.0000007059820781,26,15.833333333333334
392.0,0.18197180885725456,0.19104627433257204,0.2203546710300638,0.2210353089867818,0.18559264462967412,1.0000007077810669,26,15.833333333333334
393.0,0.181007999154144,0.19091339019467032,0.22119348159852895,0.22170380096047912,0.18518203772747144,1.000000709580015,26,15.833333333333334
394.0,0.1802406641119787,0.19083879085597813,0.22185821164276143,0.22222086170281194,0.18484218312066197,1.0000007113789144,26,15.833333333333334
395.0,0.17968270162982064,0.1908053992913073,0.22233351954182773,0.22257658202388703,0.1846025107462102,1.000000713177772,26,15.833333333333334
396.0,0.179335622165134,0.1908275609418906,0.2226366723267973,0.22277092661052603,0.18442993298752283,1.0000007149765913,26,15.833333333333334
397.0,0.1791906246259616,0.19089227915611956,0.22276033056882522,0.22281230739406957,0.18434517508567988,1.0000007167753775,26,15.833333333333334
398.0,0.17923705730355619,0.19100447783570434,0.22272017474915556,0.22270197723566781,0.18433703150531466,1.0000007185741218,26,15.833333333333334
399.0,0.17948514574478713,0.19116122536667074,0.22250369763255196,0.22243529723403863,0.1844153544500802,1.0000007203728487,26,15.833333333333334
400.0,0.17992149965238396,0.191352748431413,0.22212707733148562,0.22202788700516138,0.18457150980639062,1.0000007221715566,26,15.833333333333334
401.0,0.18052403580135734,0.1915779053070167,0.22159553705837334,0.22149052378483985,0.18481272207393482,1.0000007239702435,26,15.833333333333334
402.0,0.181318993920382,0.19184755385749971,0.22090798473019424,0.22081489792304979,0.1851112953930737,1.0000007257689223,26,15.833333333333334
403.0,0.18228733403548508,0.1921397911738194,0.2200719133052589,0.220005011182814,0.18549667792549493,1.0000007275675922,26,15.833333333333334
404.0,0.18339037471569955,0.19247130641930618,0.21910649169080962,0.21909126931481396,0.18594128728091586,1.0000007293662652,26,15.833333333333334
405.0,0.1846403021526112,0.1928287576756205,0.21801654552389726,0.21806870059860847,0.18644642526947094,1.0000007311649288,26,15.833333333333334
406.0,0.18602010721258633,0.19321260913644758,0.21681089533601763,0.21695019150722528,0.18700692982658565,1.000000732963583,26,15.833333333333334
407.0,0.18752665356836376,0.1936253678251165,0.21549141163668456,0.21574611839306557,0.18761118339429467,1.0000007347622462,26,15.833333333333334
408.0,0.18912292674251907,0.19404199446944234,0.21408496329077356,0.21446914770744174,0.18828170440599978,1.0000007365608978,26,15.833333333333334
409.0,0.1908086249790949,0.19448271723861033,0.21259149720701598,0.2131216213810934,0.18899627760900486,1.0000007383595404,26,15.833333333333334
410.0,0.192598807864103,0.1949417876904874,0.2110065469827628,0.21171351676010175,0.1897400809160088,1.0000007401581847,26,15.833333333333334
411.0,0.19443809065279588,0.19539439922234483,0.20936232947338343,0.21027428835265077,0.19053163431093345,1.0000007419568282,26,15.833333333333334
